Trial_Number,Primary_Voltage_V,Primary_Current_A,Primary_Power_kW,Primary_Power_Factor,Secondary_Voltage_V,Secondary_Current_A,Secondary_Power_kW,Secondary_Power_Factor,Temperature_C,Humidity_percent,Efficiency_percent,Load_Category,Temp_Zone
2813,227.18,12.88,2.32,0.793,19.38,14.18,0.23,0.838,82.6,29.3,83.44129828545113,Light (<50%),Normal (<85°C)
2814,225.27,25.58,4.79,0.831,19.44,11.16,0.19,0.872,94.1,70.9,87.066163631917,Heavy (>70%),High (85-105°C)
2815,226.02,12.83,2.42,0.833,19.01,10.0,0.16,0.82,114.4,32.5,78.39808234261268,Light (<50%),Critical (105-130°C)
2816,226.75,27.78,4.89,0.777,19.22,12.24,0.17,0.709,47.2,35.4,87.82040020895656,Heavy (>70%),Normal (<85°C)
2817,227.65,32.63,5.52,0.743,19.53,10.95,0.15,0.705,119.2,25.8,78.81164818681047,Heavy (>70%),Critical (105-130°C)
2818,227.34,30.73,5.64,0.807,19.44,14.62,0.2,0.701,66.3,43.3,87.28693072533063,Heavy (>70%),Normal (<85°C)
2819,226.17,10.39,1.72,0.734,19.37,9.39,0.14,0.797,126.3,86.0,75.0,Light (<50%),Critical (105-130°C)
2820,226.81,14.93,2.78,0.822,19.17,7.59,0.12,0.833,30.4,42.6,81.47144992711578,Light (<50%),Normal (<85°C)
2821,226.46,33.23,5.94,0.789,19.14,10.97,0.16,0.75,82.6,54.4,89.3985660340718,Heavy (>70%),Normal (<85°C)
2822,228.25,19.82,3.76,0.832,19.5,9.72,0.15,0.802,66.6,70.3,85.14099378350144,Medium (50-70%),Normal (<85°C)
2823,228.21,34.55,5.9,0.748,19.44,11.39,0.18,0.813,41.5,68.3,85.7899727136956,Heavy (>70%),Normal (<85°C)
2824,225.79,30.66,5.2,0.751,19.26,8.56,0.13,0.777,30.8,82.0,82.83437223049766,Heavy (>70%),Normal (<85°C)
2825,226.57,11.65,2.1,0.794,19.43,9.19,0.16,0.89,125.6,70.3,76.28493115497739,Light (<50%),Critical (105-130°C)
2826,229.06,21.0,3.79,0.787,19.31,10.24,0.15,0.739,107.9,31.4,83.85349298637233,Medium (50-70%),Critical (105-130°C)
2827,228.3,10.63,2.01,0.827,19.33,7.64,0.11,0.749,147.9,56.5,75.0,Light (<50%),Emergency (>130°C)
2828,229.22,30.52,5.37,0.767,19.24,13.37,0.2,0.78,81.0,83.1,84.1373176241918,Heavy (>70%),Normal (<85°C)
2829,225.14,22.1,4.05,0.814,19.47,10.6,0.16,0.761,36.2,83.0,87.18680895904399,Medium (50-70%),Normal (<85°C)
2830,225.76,15.14,2.4,0.701,19.42,9.8,0.14,0.746,82.6,81.2,79.44878961760986,Light (<50%),Normal (<85°C)
2831,225.74,25.43,4.43,0.771,19.35,12.52,0.2,0.806,91.5,58.9,86.76395493489063,Heavy (>70%),High (85-105°C)
2832,227.29,14.28,2.67,0.822,19.57,8.72,0.14,0.845,113.2,82.4,75.0,Light (<50%),Critical (105-130°C)
2833,229.08,16.07,2.95,0.801,19.4,8.56,0.14,0.821,92.0,73.6,77.79473761309227,Light (<50%),High (85-105°C)
2834,227.93,15.81,3.05,0.845,19.24,12.42,0.17,0.726,56.5,25.4,83.22806488578843,Light (<50%),Normal (<85°C)
2835,229.86,21.83,3.85,0.767,19.59,8.81,0.13,0.747,65.3,20.2,87.14303422534749,Medium (50-70%),Normal (<85°C)
2836,225.97,16.75,2.69,0.712,19.16,14.02,0.19,0.718,76.0,33.7,86.30099991922683,Light (<50%),Normal (<85°C)
2837,226.06,14.28,2.82,0.874,19.33,8.46,0.12,0.743,71.8,22.3,80.89157999560676,Light (<50%),Normal (<85°C)
2838,229.54,26.31,4.6,0.761,19.16,9.32,0.13,0.729,36.5,52.7,89.28288723705224,Heavy (>70%),Normal (<85°C)
2839,227.39,17.22,3.34,0.853,19.05,11.43,0.18,0.844,49.1,63.8,80.60126245188552,Light (<50%),Normal (<85°C)
2840,225.81,12.78,2.59,0.896,19.24,13.02,0.21,0.828,48.4,37.6,82.65332464256952,Light (<50%),Normal (<85°C)
2841,227.21,16.33,3.14,0.846,19.19,12.21,0.19,0.824,92.0,54.7,81.58959641994686,Light (<50%),High (85-105°C)
2842,225.01,21.62,4.19,0.862,19.16,14.85,0.24,0.83,125.0,35.4,83.42209241370152,Medium (50-70%),Critical (105-130°C)
2843,226.17,18.49,3.32,0.793,19.53,8.37,0.13,0.765,51.2,25.3,89.3490767805247,Medium (50-70%),Normal (<85°C)
2844,229.52,15.97,2.92,0.796,19.38,13.61,0.2,0.777,47.7,34.4,80.00595337521817,Light (<50%),Normal (<85°C)
2845,227.08,20.64,3.97,0.847,19.35,7.91,0.11,0.705,126.5,61.6,82.77140776743978,Medium (50-70%),Critical (105-130°C)
2846,229.4,13.68,2.74,0.872,19.04,14.3,0.22,0.82,113.1,22.6,75.19878036166216,Light (<50%),Critical (105-130°C)
2847,225.42,24.53,3.98,0.72,19.54,9.55,0.14,0.728,148.9,25.7,77.1217392341129,Heavy (>70%),Emergency (>130°C)
2848,229.91,14.13,2.88,0.886,19.37,10.32,0.18,0.899,132.8,87.3,75.0,Light (<50%),Emergency (>130°C)
2849,229.44,16.61,3.2,0.84,19.33,8.13,0.11,0.707,83.8,47.7,83.99469395844619,Light (<50%),Normal (<85°C)
2850,227.53,16.53,2.66,0.706,19.04,7.54,0.1,0.717,130.1,29.5,75.0,Light (<50%),Emergency (>130°C)
2851,226.23,31.1,6.21,0.883,19.04,14.84,0.23,0.816,47.9,69.3,89.40886715724902,Heavy (>70%),Normal (<85°C)
2852,227.28,18.09,3.26,0.794,19.26,14.16,0.24,0.88,113.4,62.6,78.626737483394,Medium (50-70%),Critical (105-130°C)
2853,227.87,26.5,4.95,0.82,19.32,13.65,0.21,0.778,80.4,52.8,89.22525448930064,Heavy (>70%),Normal (<85°C)
2854,226.36,26.82,4.38,0.721,19.0,9.25,0.15,0.869,97.1,88.3,88.2037179741271,Heavy (>70%),High (85-105°C)
2855,227.65,29.19,5.5,0.827,19.37,14.71,0.22,0.785,28.9,63.2,89.94174761696448,Heavy (>70%),Normal (<85°C)
2856,225.09,22.15,4.33,0.869,19.48,7.7,0.11,0.718,62.8,47.3,88.26713674682847,Medium (50-70%),Normal (<85°C)
2857,225.52,10.58,2.04,0.857,19.51,9.76,0.14,0.759,88.7,88.8,77.82120817012412,Light (<50%),High (85-105°C)
2858,225.79,16.91,2.86,0.749,19.46,13.11,0.23,0.889,67.7,77.6,83.97756453782561,Light (<50%),Normal (<85°C)
2859,228.87,21.47,3.66,0.745,19.53,9.02,0.15,0.862,125.3,44.7,79.19159746072816,Medium (50-70%),Critical (105-130°C)
2860,226.65,30.44,5.59,0.81,19.17,10.66,0.17,0.819,105.7,25.8,77.84339535918649,Heavy (>70%),Critical (105-130°C)
2861,227.4,28.79,5.77,0.882,19.37,11.5,0.19,0.852,149.0,42.9,77.60438577499934,Heavy (>70%),Emergency (>130°C)
2862,229.37,33.76,6.3,0.813,19.03,7.48,0.11,0.745,90.6,38.8,80.97902872344453,Heavy (>70%),High (85-105°C)
2863,227.85,12.05,1.99,0.726,19.09,11.51,0.17,0.764,136.3,35.5,75.0,Light (<50%),Emergency (>130°C)
2864,229.71,31.77,5.66,0.775,19.15,8.29,0.12,0.757,35.6,29.2,85.70336610691623,Heavy (>70%),Normal (<85°C)
2865,225.7,19.95,3.37,0.749,19.16,10.26,0.14,0.714,100.7,56.8,82.4071924387351,Medium (50-70%),High (85-105°C)
2866,226.75,25.08,4.92,0.866,19.4,12.53,0.17,0.708,39.6,86.8,87.11377587932951,Heavy (>70%),Normal (<85°C)
2867,229.96,15.06,3.0,0.866,19.48,8.85,0.14,0.801,73.0,39.7,84.18302090581548,Light (<50%),Normal (<85°C)
2868,227.15,26.62,5.05,0.835,19.38,14.34,0.2,0.717,85.0,58.7,87.14424530521822,Heavy (>70%),Normal (<85°C)
2869,226.2,20.39,3.9,0.845,19.43,10.31,0.18,0.888,123.3,51.8,81.91242545674336,Medium (50-70%),Critical (105-130°C)
2870,226.79,17.47,3.26,0.823,19.03,9.0,0.15,0.893,40.6,43.2,85.94723616246694,Light (<50%),Normal (<85°C)
2871,225.56,32.54,5.34,0.728,19.37,11.59,0.17,0.774,55.9,23.5,86.41846696530116,Heavy (>70%),Normal (<85°C)
2872,228.26,31.97,5.41,0.741,19.41,14.87,0.22,0.762,107.5,42.0,77.17954820507167,Heavy (>70%),Critical (105-130°C)
2873,225.09,13.47,2.6,0.859,19.01,10.52,0.17,0.843,66.3,89.9,83.75253592633409,Light (<50%),Normal (<85°C)
2874,225.79,33.31,6.63,0.881,19.25,9.29,0.16,0.897,117.4,37.8,80.9766966855588,Heavy (>70%),Critical (105-130°C)
2875,226.25,14.36,2.46,0.756,19.26,9.62,0.15,0.796,47.8,31.7,81.54335284861679,Light (<50%),Normal (<85°C)
2876,227.54,15.16,2.73,0.792,19.07,9.99,0.14,0.736,59.5,89.0,83.62101543755641,Light (<50%),Normal (<85°C)
2877,228.59,33.84,5.88,0.76,19.36,14.61,0.22,0.777,116.2,63.7,78.45070192805404,Heavy (>70%),Critical (105-130°C)
2878,229.08,26.42,4.59,0.759,19.18,9.01,0.13,0.764,56.3,60.9,86.58947703733345,Heavy (>70%),Normal (<85°C)
2879,225.78,31.9,6.27,0.871,19.32,10.96,0.16,0.773,58.4,82.3,86.40420343069246,Heavy (>70%),Normal (<85°C)
2880,228.44,29.11,4.82,0.725,19.41,10.01,0.17,0.888,119.1,63.1,82.71503937973951,Heavy (>70%),Critical (105-130°C)
2881,226.72,11.11,1.83,0.726,19.3,7.22,0.12,0.859,65.1,25.4,83.67586105349615,Light (<50%),Normal (<85°C)
2882,226.35,31.27,5.02,0.709,19.15,10.31,0.15,0.744,63.7,72.3,84.66340846833604,Heavy (>70%),Normal (<85°C)
2883,229.43,18.75,3.29,0.765,19.11,9.76,0.15,0.83,115.3,69.8,79.25464527475333,Medium (50-70%),Critical (105-130°C)
2884,227.0,27.18,4.94,0.8,19.55,14.68,0.24,0.836,79.0,81.9,89.04814680192088,Heavy (>70%),Normal (<85°C)
2885,225.55,18.13,3.55,0.867,19.41,7.65,0.12,0.784,95.8,60.8,84.23266636787957,Medium (50-70%),High (85-105°C)
2886,226.19,16.27,3.05,0.828,19.2,14.06,0.21,0.763,112.6,28.2,76.93597833270182,Light (<50%),Critical (105-130°C)
2887,225.94,13.29,2.65,0.881,19.56,11.09,0.17,0.775,101.7,24.7,80.25896987222599,Light (<50%),High (85-105°C)
2888,227.84,31.14,6.23,0.878,19.33,13.08,0.22,0.875,98.3,58.7,86.04241909309887,Heavy (>70%),High (85-105°C)
2889,229.95,28.49,4.7,0.717,19.25,8.8,0.13,0.77,87.8,23.6,89.01768571100837,Heavy (>70%),High (85-105°C)
2890,225.9,18.69,3.43,0.813,19.05,9.0,0.13,0.747,142.8,29.4,75.0,Medium (50-70%),Emergency (>130°C)
2891,227.44,15.09,2.48,0.722,19.36,11.57,0.18,0.8,79.3,52.7,83.61207086680602,Light (<50%),Normal (<85°C)
2892,226.13,19.71,3.49,0.784,19.09,8.54,0.13,0.783,69.8,52.9,88.03477866158653,Medium (50-70%),Normal (<85°C)
2893,228.66,14.16,2.66,0.822,19.19,7.52,0.12,0.86,135.2,78.7,75.0,Light (<50%),Emergency (>130°C)
2894,225.09,28.81,4.94,0.762,19.31,12.68,0.19,0.761,112.5,46.7,81.69780482084408,Heavy (>70%),Critical (105-130°C)
2895,226.71,20.33,3.33,0.723,19.31,13.02,0.18,0.703,56.9,88.3,86.52779731445541,Medium (50-70%),Normal (<85°C)
2896,228.6,18.24,3.47,0.833,19.25,8.11,0.11,0.713,68.2,84.3,87.71166180079867,Medium (50-70%),Normal (<85°C)
2897,229.65,22.56,3.71,0.716,19.29,11.82,0.2,0.862,52.7,47.4,88.95553730256877,Medium (50-70%),Normal (<85°C)
2898,226.52,14.38,2.33,0.715,19.15,10.31,0.17,0.87,98.5,39.6,77.44333157113005,Light (<50%),High (85-105°C)
2899,228.59,26.7,5.0,0.82,19.59,7.25,0.11,0.745,71.4,44.2,89.72260691840873,Heavy (>70%),Normal (<85°C)
2900,228.55,28.49,4.72,0.725,19.41,14.62,0.22,0.766,82.6,26.9,90.47101842280287,Heavy (>70%),Normal (<85°C)
2901,226.25,19.23,3.48,0.8,19.33,10.65,0.15,0.713,113.2,74.1,78.85632976015248,Medium (50-70%),Critical (105-130°C)
2902,227.71,11.81,2.07,0.771,19.48,11.8,0.18,0.801,89.4,83.0,80.3224118181289,Light (<50%),High (85-105°C)
2903,227.94,21.04,3.76,0.783,19.34,8.97,0.15,0.845,77.2,44.6,89.52535876348296,Medium (50-70%),Normal (<85°C)
2904,229.79,27.58,5.46,0.861,19.23,13.72,0.22,0.831,107.8,69.6,86.92097258413672,Heavy (>70%),Critical (105-130°C)
2905,227.81,24.05,4.13,0.753,19.47,8.52,0.14,0.87,127.2,71.8,82.357837678718,Medium (50-70%),Critical (105-130°C)
2906,226.98,28.05,4.76,0.748,19.33,13.75,0.2,0.769,68.8,74.4,92.14786165768241,Heavy (>70%),Normal (<85°C)
2907,225.45,19.19,3.33,0.769,19.24,10.55,0.15,0.738,143.4,59.5,78.32782162284448,Medium (50-70%),Emergency (>130°C)
2908,228.78,28.92,5.14,0.777,19.01,7.94,0.13,0.856,37.7,64.6,88.06153786371696,Heavy (>70%),Normal (<85°C)
2909,226.15,10.86,1.98,0.806,19.32,14.96,0.23,0.788,27.1,29.8,87.17586865845317,Light (<50%),Normal (<85°C)
2910,227.75,23.73,4.8,0.889,19.09,13.07,0.2,0.816,79.5,79.7,87.58235618798452,Medium (50-70%),Normal (<85°C)
2911,228.23,15.59,3.04,0.855,19.3,14.9,0.22,0.775,78.7,20.1,83.9925205619402,Light (<50%),Normal (<85°C)
2912,228.3,18.15,3.57,0.861,19.5,13.77,0.22,0.818,87.2,22.4,85.53196619173649,Medium (50-70%),High (85-105°C)
2913,226.96,28.15,4.48,0.701,19.57,14.96,0.22,0.754,79.4,58.5,90.41324414454576,Heavy (>70%),Normal (<85°C)
2914,228.78,22.94,4.2,0.801,19.32,7.47,0.11,0.732,53.1,26.6,92.9465930436456,Medium (50-70%),Normal (<85°C)
2915,225.64,16.8,3.03,0.799,19.31,7.39,0.1,0.707,67.3,23.6,78.10645056676826,Light (<50%),Normal (<85°C)
2916,226.58,29.69,5.74,0.854,19.01,7.2,0.12,0.883,109.6,87.6,84.1145538193038,Heavy (>70%),Critical (105-130°C)
2917,226.29,21.03,4.05,0.852,19.14,9.47,0.14,0.799,57.0,48.1,88.15729839610619,Medium (50-70%),Normal (<85°C)
2918,228.02,12.62,2.07,0.721,19.32,14.57,0.22,0.776,35.3,35.3,80.06755795417386,Light (<50%),Normal (<85°C)
2919,228.3,25.94,4.92,0.831,19.43,9.87,0.14,0.714,37.7,83.2,87.13069483652306,Heavy (>70%),Normal (<85°C)
2920,228.74,24.45,4.1,0.733,19.35,7.5,0.11,0.736,96.5,63.5,87.10480787635593,Medium (50-70%),High (85-105°C)
2921,228.86,16.17,2.99,0.808,19.27,10.35,0.16,0.794,131.9,22.5,75.0,Light (<50%),Emergency (>130°C)
2922,229.69,32.41,6.46,0.868,19.54,13.25,0.22,0.866,29.1,34.9,89.0212593014792,Heavy (>70%),Normal (<85°C)
2923,226.43,26.73,5.02,0.83,19.01,7.8,0.11,0.739,56.4,68.3,90.14225089532759,Heavy (>70%),Normal (<85°C)
2924,227.24,10.21,1.8,0.777,19.23,11.08,0.19,0.875,85.0,44.4,80.67738595567486,Light (<50%),Normal (<85°C)
2925,229.12,12.64,2.5,0.863,19.31,7.45,0.11,0.788,82.2,79.0,84.80670500920385,Light (<50%),Normal (<85°C)
2926,229.06,23.97,4.51,0.821,19.46,14.0,0.19,0.712,46.2,87.9,87.65048937106553,Medium (50-70%),Normal (<85°C)
2927,227.52,28.81,4.83,0.737,19.41,7.1,0.11,0.784,73.5,54.2,89.48886523841968,Heavy (>70%),Normal (<85°C)
2928,227.99,26.56,4.45,0.735,19.19,13.01,0.2,0.793,50.3,48.3,91.0340405733173,Heavy (>70%),Normal (<85°C)
2929,225.47,28.63,4.93,0.763,19.27,13.12,0.19,0.771,115.5,88.1,83.11553092299886,Heavy (>70%),Critical (105-130°C)
2930,229.92,18.08,3.51,0.844,19.39,14.59,0.23,0.815,33.0,27.9,88.59907710981969,Medium (50-70%),Normal (<85°C)
2931,225.56,28.4,5.09,0.795,19.15,8.86,0.15,0.873,36.2,52.2,90.76702822793132,Heavy (>70%),Normal (<85°C)
2932,225.3,20.34,4.0,0.873,19.59,7.07,0.11,0.822,51.9,71.5,89.7517537368151,Medium (50-70%),Normal (<85°C)
2933,228.51,14.44,2.63,0.797,19.31,10.43,0.15,0.75,103.9,72.3,83.20233079448124,Light (<50%),High (85-105°C)
2934,228.89,24.45,4.19,0.749,19.37,14.09,0.2,0.728,121.6,51.6,80.89173010593207,Medium (50-70%),Critical (105-130°C)
2935,227.35,23.26,4.71,0.891,19.08,8.54,0.13,0.809,128.3,34.2,82.5815684244334,Medium (50-70%),Critical (105-130°C)
2936,225.73,12.22,1.99,0.722,19.32,12.37,0.2,0.855,115.0,68.2,79.56575012600057,Light (<50%),Critical (105-130°C)
2937,226.25,20.45,3.98,0.861,19.57,14.98,0.24,0.827,30.0,67.9,89.53227325239556,Medium (50-70%),Normal (<85°C)
2938,228.76,27.38,4.9,0.783,19.06,14.93,0.21,0.738,42.1,62.7,89.13567962752697,Heavy (>70%),Normal (<85°C)
2939,228.56,14.39,2.94,0.893,19.13,11.08,0.18,0.839,133.6,73.5,75.0,Light (<50%),Emergency (>130°C)
2940,229.34,12.37,2.27,0.8,19.16,9.94,0.14,0.713,93.3,31.5,80.19710948092204,Light (<50%),High (85-105°C)
2941,226.31,10.09,2.0,0.878,19.21,8.8,0.13,0.741,139.5,55.4,75.0,Light (<50%),Emergency (>130°C)
2942,225.05,34.6,6.35,0.816,19.45,14.61,0.22,0.772,39.3,78.0,85.9471355404265,Heavy (>70%),Normal (<85°C)
2943,225.74,28.48,4.97,0.773,19.31,8.38,0.13,0.808,138.6,42.0,76.45980412178946,Heavy (>70%),Emergency (>130°C)
2944,228.43,23.1,4.62,0.875,19.32,8.69,0.14,0.815,131.7,58.1,76.3984392734258,Medium (50-70%),Emergency (>130°C)
2945,227.33,31.88,5.38,0.743,19.13,10.17,0.15,0.749,131.8,40.5,75.0,Heavy (>70%),Emergency (>130°C)
2946,225.76,29.24,4.93,0.747,19.12,14.12,0.21,0.762,33.0,77.8,89.73288956882215,Heavy (>70%),Normal (<85°C)
2947,228.16,20.83,4.28,0.9,19.15,12.22,0.17,0.745,149.7,22.4,75.0,Medium (50-70%),Emergency (>130°C)
2948,227.06,29.22,5.21,0.786,19.59,14.77,0.23,0.805,71.6,42.3,89.0238720417108,Heavy (>70%),Normal (<85°C)
2949,228.08,33.16,6.73,0.89,19.09,14.16,0.21,0.77,120.9,27.3,76.05915529838167,Heavy (>70%),Critical (105-130°C)
2950,228.66,29.35,5.7,0.849,19.44,13.32,0.19,0.737,74.9,20.4,88.06554004309662,Heavy (>70%),Normal (<85°C)
2951,228.3,14.98,2.96,0.866,19.37,14.27,0.23,0.844,136.6,29.4,75.0,Light (<50%),Emergency (>130°C)
2952,227.46,23.61,4.1,0.764,19.28,14.44,0.24,0.87,45.1,25.3,90.42141674651674,Medium (50-70%),Normal (<85°C)
2953,229.48,29.35,5.48,0.814,19.21,12.94,0.22,0.869,28.7,25.3,91.17784838374412,Heavy (>70%),Normal (<85°C)
2954,228.08,19.37,3.24,0.734,19.4,7.2,0.11,0.769,141.4,22.1,75.0,Medium (50-70%),Emergency (>130°C)
2955,229.65,26.43,5.19,0.855,19.3,7.64,0.12,0.791,120.5,45.0,82.37892209767624,Heavy (>70%),Critical (105-130°C)
2956,227.76,14.15,2.74,0.851,19.35,8.25,0.14,0.864,49.1,87.1,83.32299280898776,Light (<50%),Normal (<85°C)
2957,227.55,31.49,5.99,0.836,19.08,13.76,0.23,0.875,94.3,28.4,85.1624932317032,Heavy (>70%),High (85-105°C)
2958,225.23,18.19,2.91,0.711,19.44,14.89,0.21,0.727,119.2,62.0,78.8411945719645,Medium (50-70%),Critical (105-130°C)
2959,229.82,28.76,5.11,0.773,19.45,8.35,0.12,0.75,75.9,30.6,90.74514348124761,Heavy (>70%),Normal (<85°C)
2960,225.24,32.81,6.58,0.89,19.58,13.72,0.21,0.796,75.3,38.0,88.30402680312415,Heavy (>70%),Normal (<85°C)
2961,228.79,28.43,4.58,0.704,19.13,7.21,0.11,0.782,58.3,26.7,90.78234928270093,Heavy (>70%),Normal (<85°C)
2962,225.23,17.98,2.85,0.704,19.58,13.03,0.19,0.754,109.5,79.8,78.48485924656508,Medium (50-70%),Critical (105-130°C)
2963,227.79,32.78,5.92,0.793,19.1,7.47,0.1,0.71,58.1,38.0,84.73516722004858,Heavy (>70%),Normal (<85°C)
2964,225.62,33.49,6.58,0.871,19.01,8.6,0.12,0.751,75.5,67.6,86.75838400385275,Heavy (>70%),Normal (<85°C)
2965,228.37,22.17,3.76,0.742,19.18,9.23,0.14,0.776,73.4,20.3,87.8224614891153,Medium (50-70%),Normal (<85°C)
2966,229.26,29.87,5.16,0.753,19.09,11.47,0.18,0.809,50.7,56.2,86.92276358007099,Heavy (>70%),Normal (<85°C)
2967,228.95,26.96,5.04,0.817,19.17,9.45,0.15,0.816,122.2,28.2,81.0458275163878,Heavy (>70%),Critical (105-130°C)
2968,229.87,19.34,3.73,0.838,19.26,11.49,0.2,0.889,142.0,35.2,75.56971926397452,Medium (50-70%),Emergency (>130°C)
2969,227.3,13.74,2.71,0.867,19.33,8.99,0.13,0.749,74.4,38.7,85.33759747296443,Light (<50%),Normal (<85°C)
2970,226.1,15.23,2.84,0.825,19.59,8.92,0.14,0.773,118.1,81.8,75.0,Light (<50%),Critical (105-130°C)
2971,225.9,30.14,5.9,0.867,19.53,9.32,0.16,0.873,38.4,37.8,88.85589156042653,Heavy (>70%),Normal (<85°C)
2972,226.65,28.19,4.73,0.74,19.52,10.6,0.16,0.793,60.9,61.2,89.96202828201321,Heavy (>70%),Normal (<85°C)
2973,228.02,19.11,3.74,0.858,19.59,9.69,0.15,0.796,82.4,62.7,88.93994498566913,Medium (50-70%),Normal (<85°C)
2974,226.25,18.58,3.11,0.741,19.54,11.33,0.19,0.87,98.4,84.6,83.26851610420111,Medium (50-70%),High (85-105°C)
2975,228.37,34.16,5.95,0.763,19.37,9.22,0.13,0.743,85.3,69.9,81.72070826663803,Heavy (>70%),High (85-105°C)
2976,227.53,26.54,5.19,0.86,19.41,10.39,0.18,0.885,99.3,47.1,86.42460840411181,Heavy (>70%),High (85-105°C)
2977,225.35,10.8,1.97,0.808,19.2,14.97,0.25,0.883,78.6,85.3,78.69118302585719,Light (<50%),Normal (<85°C)
2978,225.8,30.8,5.64,0.811,19.09,13.16,0.22,0.868,47.4,54.3,87.47109451961062,Heavy (>70%),Normal (<85°C)
2979,228.24,16.46,3.35,0.891,19.35,12.0,0.18,0.781,105.5,40.5,78.36516047898087,Light (<50%),Critical (105-130°C)
2980,229.38,14.83,2.87,0.843,19.04,13.36,0.19,0.743,137.6,34.2,75.0,Light (<50%),Emergency (>130°C)
2981,227.47,13.08,2.53,0.85,19.5,9.04,0.15,0.842,131.2,39.0,75.0,Light (<50%),Emergency (>130°C)
2982,228.92,19.24,3.12,0.709,19.14,13.89,0.19,0.725,116.4,41.9,81.34880205539406,Medium (50-70%),Critical (105-130°C)
2983,227.92,23.1,3.85,0.732,19.44,11.03,0.19,0.88,119.1,41.4,82.62466812644952,Medium (50-70%),Critical (105-130°C)
2984,228.56,24.39,4.73,0.848,19.09,13.91,0.19,0.723,131.9,84.4,75.0,Medium (50-70%),Emergency (>130°C)
2985,229.39,34.79,6.3,0.789,19.56,11.07,0.19,0.867,129.9,69.2,83.90047502259125,Heavy (>70%),Critical (105-130°C)
2986,229.55,32.76,6.53,0.868,19.19,14.79,0.24,0.849,44.6,65.3,88.28669565006176,Heavy (>70%),Normal (<85°C)
2987,225.6,18.1,3.44,0.843,19.0,12.08,0.18,0.795,141.2,69.0,76.58106192545797,Medium (50-70%),Emergency (>130°C)
2988,228.97,11.17,1.85,0.724,19.54,10.27,0.16,0.779,87.8,44.6,83.27183790406025,Light (<50%),High (85-105°C)
2989,229.41,24.39,4.71,0.841,19.41,7.82,0.12,0.786,118.2,42.8,85.83874270773606,Medium (50-70%),Critical (105-130°C)
2990,227.29,24.24,4.52,0.821,19.01,9.35,0.14,0.802,104.4,54.1,88.91382741528636,Medium (50-70%),High (85-105°C)
2991,229.24,20.96,3.5,0.729,19.21,8.97,0.12,0.714,105.8,89.4,77.53302328570281,Medium (50-70%),Critical (105-130°C)
2992,229.43,13.15,2.37,0.784,19.5,10.07,0.16,0.793,136.6,31.0,75.0,Light (<50%),Emergency (>130°C)
2993,228.47,12.69,2.44,0.842,19.42,7.26,0.12,0.863,75.3,24.5,82.84379389672955,Light (<50%),Normal (<85°C)
2994,225.47,13.38,2.59,0.859,19.4,13.52,0.22,0.842,74.2,50.5,84.74293518310526,Light (<50%),Normal (<85°C)
2995,228.17,16.94,3.19,0.825,19.39,12.53,0.19,0.782,96.5,35.5,79.20624224441504,Light (<50%),High (85-105°C)
2996,229.57,21.66,4.14,0.833,19.22,14.12,0.2,0.748,145.9,22.2,75.0,Medium (50-70%),Emergency (>130°C)
2997,229.03,31.43,6.13,0.851,19.55,11.48,0.17,0.759,67.9,46.1,84.50340333684318,Heavy (>70%),Normal (<85°C)
2998,228.68,26.64,5.46,0.896,19.01,14.71,0.2,0.731,143.4,22.5,76.02788132248692,Heavy (>70%),Emergency (>130°C)
2999,225.63,14.77,2.95,0.886,19.35,13.7,0.24,0.893,94.2,50.4,81.4101050929085,Light (<50%),High (85-105°C)
3000,229.37,16.16,2.91,0.786,19.02,12.19,0.18,0.767,69.5,45.6,84.1958687408284,Light (<50%),Normal (<85°C)
3001,228.47,19.08,3.81,0.873,19.12,14.02,0.2,0.75,68.2,24.7,90.32569368515094,Medium (50-70%),Normal (<85°C)
3002,226.26,31.7,5.78,0.806,19.01,7.53,0.13,0.899,79.0,31.2,85.84013324999583,Heavy (>70%),Normal (<85°C)
3003,228.42,11.92,1.99,0.73,19.42,14.33,0.24,0.854,57.5,76.9,81.65623851777121,Light (<50%),Normal (<85°C)
3004,227.25,28.54,5.2,0.802,19.59,7.02,0.1,0.754,112.0,31.7,80.40740871914238,Heavy (>70%),Critical (105-130°C)
3005,228.87,23.89,4.79,0.876,19.39,8.97,0.15,0.854,143.7,58.8,81.36981615725992,Medium (50-70%),Emergency (>130°C)
3006,225.6,13.39,2.36,0.78,19.07,13.03,0.2,0.82,28.0,21.0,85.21830970901307,Light (<50%),Normal (<85°C)
3007,229.36,18.24,3.48,0.831,19.59,7.33,0.1,0.724,29.0,35.2,88.55859856841376,Medium (50-70%),Normal (<85°C)
3008,228.71,27.37,5.5,0.879,19.2,14.85,0.24,0.842,69.0,64.9,92.18392677792085,Heavy (>70%),Normal (<85°C)
3009,225.19,14.61,2.37,0.721,19.14,7.55,0.11,0.782,78.0,41.2,78.60228987856038,Light (<50%),Normal (<85°C)
3010,229.78,17.27,3.12,0.786,19.27,10.38,0.15,0.752,89.2,30.4,83.37185011364846,Light (<50%),High (85-105°C)
3011,226.98,13.97,2.51,0.791,19.49,11.98,0.2,0.865,123.4,38.4,81.1017052545882,Light (<50%),Critical (105-130°C)
3012,226.94,31.55,5.23,0.73,19.15,7.63,0.13,0.869,118.6,45.9,82.09510888755284,Heavy (>70%),Critical (105-130°C)
